Tansometr 1,Tensometr 2,Tensometr 3
1237,254,830
1256,273,841
1271,274,850
1185,271,847
1176,260,808
1168,250,787
1173,238,772
1089,220,720
1062,224,730
1001,217,709
1047,217,723
934,210,715
937,210,727
890,206,727
898,210,748
901,208,730
886,210,744
824,208,743
835,214,754
841,211,735
838,209,734
802,214,699
815,232,724
820,236,709
876,251,683
842,246,681
859,248,666
807,234,645
758,236,646
753,227,636
723,221,627
731,223,628
687,222,628
688,225,633
654,220,641
681,225,662
630,227,667
682,249,679
667,255,691
709,271,722
728,282,735
740,307,762
748,320,788
772,321,799
807,329,790
864,327,768
899,328,773
878,334,780
916,347,788
975,343,798
1041,342,805
1058,344,807
1092,353,809
1130,347,803
1106,339,822
1079,334,831
1104,318,835
1170,319,848
1167,316,879
1195,341,910
1235,312,967
1263,320,1015
1223,324,991
1181,313,979
1067,294,930
1050,290,910
998,263,863
998,266,879
975,249,829
972,266,824
997,250,797
1059,254,798
1081,263,808
1178,285,837
1172,302,853
1215,298,825
1158,274,778
1166,273,757
1140,260,730
1131,260,730
1026,246,710
1070,242,711
1006,241,711
997,234,723
901,226,719
889,227,729
898,228,722
882,225,744
848,215,730
829,226,743
846,222,738
865,228,734
841,221,730
851,228,742
812,241,720
852,249,718
859,249,699
901,250,694
844,235,661
838,242,665
809,228,650
786,230,658
770,228,650
723,228,665
732,231,655
726,238,653
726,236,662
732,240,678
710,248,685
737,261,684
731,267,697
717,279,724
757,288,743
812,313,769
832,331,785
872,323,794
911,324,792
954,322,780
971,328,789
930,326,796
973,331,804
1023,333,805
1052,337,814
1110,333,829
1130,345,829
1170,331,834
1192,335,840
1145,326,852
1197,328,881
1257,320,858
1335,332,912
1267,341,921
1327,345,967
1302,312,1038
1312,345,1048
1217,315,1002
1174,321,1002
1102,274,935
1088,282,946
1006,257,884
1016,264,905
998,245,843
1077,264,851
1148,261,834
1206,300,876
1278,302,883
1295,309,923
1273,293,832
1258,294,816
1240,270,794
1148,277,745
1078,255,723
1041,261,729
1017,244,717
1028,249,743
945,244,736
942,250,753
941,247,727
899,243,762
933,255,746
911,254,733
877,243,740
830,258,735
862,240,722
870,245,718
847,250,719
853,260,718
839,261,706
841,274,692
831,254,656
805,257,660
788,256,660
760,253,664
749,246,657
705,247,650
709,256,644
684,251,642
670,252,658
665,259,661
657,264,669
665,282,679
653,294,697
690,309,708
701,311,729
724,326,763
737,337,790
776,349,784
778,351,779
845,348,787
862,337,779
894,346,779
859,347,776
918,357,788
942,367,797
996,370,802
1041,381,800
1022,377,811
1034,385,835
1036,379,842
1052,378,869
1084,362,862
1191,359,891
1145,354,905
1176,363,954
1214,350,991
1329,372,1019
1186,363,997
1194,351,984
1078,315,917
1068,317,923
1010,274,845
1009,290,844
1020,261,801
1052,285,813
1105,279,782
1184,329,806
1217,328,807
1306,387,842
1291,349,800
1216,345,754
1225,312,737
1190,316,727
1165,301,718
1079,309,717
1046,275,689
1071,289,714
1058,277,698
1042,263,711
1014,265,711
984,275,706
968,264,711
889,269,725
911,275,711
874,284,711
872,280,693
865,276,681
873,274,687
879,292,685
881,291,677
904,310,676
943,303,648
934,304,631
911,298,640
905,310,643
908,302,636
833,313,631
789,308,637
744,295,632
720,294,640
713,304,659
714,308,665
748,322,669
713,331,683
780,357,701
798,365,717
880,413,753
881,425,789
983,447,783
990,441,796
1131,474,808
1098,481,812
1138,500,802
1088,482,834
1356,522,834
1299,546,855
1410,512,864
1489,596,900
1509,534,890
1443,552,945
1532,527,926
1598,595,1016
1712,532,993
1729,597,1107
1678,572,1064
1872,658,1208
1761,617,1244
1911,740,1289
1765,623,1205
1813,652,1202
1572,587,1117
1609,587,1142
1564,535,1071
1705,615,1103
1625,599,1011
1868,738,1090
2036,834,1039
2207,899,1210
2133,725,1140
2195,734,1130
1962,677,999
2003,652,940
1697,590,886
1626,564,849
1562,544,827
1452,494,806
1475,467,785
1419,435,794
1405,426,789
1410,439,763
1363,427,754
1369,385,739
1280,365,754
1230,366,759
1174,361,763
1118,344,743
1091,334,737
1134,314,718
1075,320,743
1062,317,730
1079,318,698
1078,309,664
1062,294,653
1009,290,648
977,297,650
1022,279,642
908,274,634
836,269,642
738,259,640
727,259,633
727,250,633
723,260,655
689,260,657
718,280,663
700,290,670
702,296,682
731,288,704
752,313,722
759,333,744
809,355,766
799,342,757
861,354,774
861,345,771
982,349,755
931,352,756
982,359,770
983,360,774
1078,358,775
1082,369,785
1095,388,803
1116,388,808
1124,358,799
1091,345,837
1112,335,854
1165,346,856
1221,318,843
1212,335,880
1219,321,887
1308,331,960
1269,307,957
1222,329,979
1140,301,925
1081,285,888
1023,268,860
998,262,822
1004,261,790
983,256,787
1000,247,774
1037,265,764
1093,274,762
1175,292,792
1172,291,786
1166,300,797
1130,286,771
1151,270,723
1138,255,708
1078,241,697
1027,242,682
934,233,678
985,234,678
984,240,667
955,237,682
859,229,671
880,225,674
826,225,680
839,220,676
786,216,665
805,216,677
778,217,666
800,216,685
770,220,682
736,235,690
725,228,674
761,234,683
764,232,658
752,226,636
728,231,642
721,231,641
729,221,632
731,216,642
713,217,629
671,216,627
667,223,628
630,222,631
652,229,655
643,236,655
669,248,659
645,259,669
670,273,686
674,280,702
700,302,720
741,313,748
777,342,777
786,327,772
851,342,758
880,335,757
894,351,771
852,361,773
941,357,768
945,362,793
965,373,796
1029,377,806
1050,389,824
1040,375,839
1019,380,849
1070,373,858
1107,370,887
1181,362,890
1210,358,902
1190,359,933
1251,366,986
1310,354,1011
1196,374,1031
1130,342,994
1076,342,959
1034,307,915
1027,303,913
960,278,856
957,271,829
964,265,815
987,269,804
1037,281,834
1080,319,854
1071,332,865
1149,341,883
1098,307,834
1123,306,797
1126,279,759
1059,279,753
993,266,743
936,253,742
890,256,731
915,252,743
862,242,727
819,238,737
820,226,717
783,231,730
784,229,718
761,234,731
776,238,711
765,239,719
767,234,690
742,238,689
734,234,691
729,244,700
727,245,669
747,244,667
726,248,638
715,247,638
735,241,631
704,247,640
719,243,631
696,237,636
688,233,643
650,225,641
649,240,638
627,238,649
650,239,654
642,245,653
660,256,671
650,268,674
673,287,692
719,300,709
706,315,746
741,346,762
787,342,765
822,341,765
849,336,770
893,342,765
859,348,758
911,357,772
939,377,790
1001,355,799
1045,366,818
1043,382,828
1072,376,817
1056,358,846
1041,356,862
1093,337,847
1149,333,870
1155,318,888
1167,334,904
1190,307,941
1202,311,1013
1170,334,997
1127,332,996
1046,305,933
999,296,908
956,262,856
950,266,858
925,250,784
945,273,812
972,249,787
1036,265,805
1068,283,825
1121,317,850
1112,312,832
1104,311,805
1085,283,758
1103,269,750
1037,258,717
965,245,717
930,243,688
929,239,706
894,246,688
875,238,689
782,225,696
764,232,692
778,222,684
784,232,705
755,234,697
747,237,694
754,234,705
756,239,695
775,227,681
770,229,702
742,237,701
777,252,683
799,245,679
812,242,662
766,241,635
765,235,651
723,235,645
710,231,644
727,232,638
689,230,647
675,230,650
659,233,650
638,235,655
644,242,653
651,248,656
655,257,672
662,273,679
694,295,690
721,300,719
747,317,744
753,322,771
805,336,768
819,333,760
867,341,763
894,334,769
893,339,768
905,350,770
978,353,780
994,361,783
1074,350,799
1092,367,819
1134,360,815
1118,355,834
1082,335,846
1096,322,869
1161,319,865
1173,329,895
1188,329,905
1270,344,970
1245,308,1017
1235,355,1050
1123,309,973
1091,304,969
1024,270,908
1010,288,914
982,250,868
1003,268,890
1025,246,843
1053,260,856
1101,256,824
1164,303,866
1288,310,866
1332,341,904
1295,320,856
1320,315,819
1307,289,801
1261,290,793
1150,283,759
1093,260,763
1061,242,751
1040,250,757
1016,238,755
958,244,750
1036,245,741
987,238,751
1029,263,776
1003,257,812
1029,265,803
1040,268,820
1105,281,844
1150,280,844
1366,316,866
1464,332,897
1502,349,888
1514,365,895
1661,344,860
1670,360,864
1614,355,869
1647,378,885
1655,364,875
1707,358,901
1566,367,891
1483,368,886
1246,374,901
1224,380,897
1222,380,903
1261,381,913
1303,411,941
1462,471,995
1516,462,1031
1710,528,1138
1635,542,1162
1915,535,1220
1770,518,1162
2079,581,1138
2002,560,1176
2118,581,1145
2168,598,1146
2327,622,1151
2366,688,1162
2193,831,1506
2210,809,1493
2193,831,1506
2210,809,1493
2771,711,1268
2440,671,1258
2255,671,1319
2190,735,1362
2326,897,1456
2476,838,1512
2724,924,1532
2795,915,1503
2615,979,1492
2435,883,1340
2410,904,1346
2335,754,1297
2296,785,1290
2130,762,1298
2314,819,1378
2232,838,1420
1995,750,1400
1991,724,1373
2043,707,1315
1767,655,1240
1867,639,1235
1630,573,1148
1633,594,1114
1503,519,1057
1469,461,1021
1428,441,1001
1344,417,937
1226,331,897
1207,318,887
1185,306,850
1161,313,834
1089,282,817
1078,274,791
1131,274,782
1069,258,757
1030,256,741
996,235,732
952,231,728
948,239,721
965,242,720
937,235,689
892,227,671
857,228,653
835,221,662
854,226,652
830,224,656
755,224,664
716,221,654
727,231,654
717,232,657
736,235,661
724,233,670
729,247,683
705,250,693
711,271,693
718,267,713
746,282,731
760,294,747
812,319,776
823,314,787
898,323,776
907,316,762
964,323,770
936,327,772
969,331,779
975,325,779
1016,319,799
1023,334,806
1116,337,811
1122,334,815
1125,333,826
1083,355,835
1165,321,820
1180,326,854
1267,312,853
1270,330,881
1252,316,906
1362,342,985
1385,324,996
1310,346,1030
1194,303,980
1182,308,974
1104,283,892
1080,288,893
1036,268,848
1045,281,857
1059,266,820
1116,284,826
1181,284,803
1242,332,845
1310,341,883
1319,376,890
1274,350,814
1233,329,790
1229,288,766
1174,290,737
1133,285,732
1052,276,728
1086,265,718
1060,269,701
1009,265,720
925,256,714
971,252,711
926,251,725
949,253,723
897,254,721
895,255,747
837,250,723
874,248,725
838,251,709
821,251,716
797,247,700
835,250,701
835,263,684
820,250,656
784,254,657
782,239,659
784,251,653
774,239,646
739,242,652
719,232,648
713,236,638
685,239,636
703,239,662
683,240,668
717,252,668
686,251,676
712,268,688
703,278,712
713,297,733
729,303,752
781,329,783
783,307,780
852,318,764
866,317,760
892,325,771
865,341,779
949,337,780
984,334,790
1041,343,799
1078,358,806
1115,350,814
1081,350,837
1093,354,844
1123,342,883
1151,329,883
1201,339,905
1213,322,913
1238,332,970
1317,326,1023
1386,337,1049
1284,345,1052
1226,322,1028
1184,308,963
1137,302,928
1113,279,880
1097,277,871
1053,262,849
1074,262,855
1131,269,849
1202,294,860
1300,313,873
1320,333,905
1344,331,906
1274,326,833
1312,320,803
1281,280,779
1226,276,770
1185,257,741
1206,248,740
1144,242,730
1166,250,745
1092,245,749
1026,243,745
1053,226,725
1024,228,748
1043,233,730
978,236,742
950,228,731
950,233,742
915,222,712
898,219,737
890,219,725
863,226,728
914,229,694
916,236,707
