Tansometr 1,Tensometr 2,Tensometr 3
1048,262,767
1103,275,778
1108,270,759
1151,278,765
1189,273,756
1212,288,770
1257,292,765
1312,309,785
1358,319,773
1371,342,793
1373,334,793
1355,348,790
1318,325,766
1310,328,739
1266,311,708
1214,303,712
1195,288,696
1180,289,704
1170,275,682
1143,259,679
1099,247,681
1131,254,673
1109,253,673
1100,253,670
1074,252,662
1081,247,679
1087,250,671
1089,254,677
1099,256,681
1100,257,680
1076,247,690
1054,256,695
1068,258,686
1040,256,687
1023,261,698
1051,256,690
1018,253,710
1036,257,701
1040,252,713
1021,260,709
1026,264,715
997,264,727
953,273,718
946,270,721
951,279,728
940,272,704
965,287,722
932,280,700
975,284,716
981,290,701
970,289,723
1006,288,710
993,298,710
980,280,710
989,291,730
1013,297,721
985,299,733
964,303,708
1000,302,721
998,305,711
1038,315,705
989,303,706
1072,322,701
1069,316,673
1101,328,691
1062,328,673
1045,338,677
1090,326,679
1121,336,675
1119,322,676
1098,322,690
1101,323,675
1034,313,687
1038,326,687
991,327,684
1023,326,681
898,323,689
915,320,690
864,315,683
858,315,693
823,303,696
824,314,703
815,309,707
816,318,706
804,322,712
830,321,714
834,332,730
842,347,733
859,351,739
891,365,750
894,376,763
922,386,781
984,401,798
1016,415,807
1016,412,835
1060,441,861
1089,439,837
1116,440,848
1138,440,842
1227,445,845
1266,442,835
1302,448,843
1425,462,838
1413,461,863
1406,486,848
1364,474,857
1378,468,852
1386,497,876
1404,488,864
1386,483,887
1476,446,893
1499,498,900
1554,490,898
1511,488,924
1534,473,910
1517,488,924
1580,476,935
1572,473,969
1622,465,951
1569,501,967
1627,459,976
1701,476,970
1673,482,968
1696,487,993
1606,478,969
1607,528,1022
1532,469,1046
1628,528,1069
1590,471,1095
1651,506,1180
1705,479,1132
1698,571,1189
1600,515,1161
1638,530,1156
1574,481,1099
1588,523,1113
1514,449,1047
1555,478,1042
1511,435,973
1527,460,1014
1371,405,966
1470,424,969
1372,384,938
1407,387,941
1357,376,903
1385,401,932
1408,392,903
1500,425,906
1572,401,897
1586,427,922
1663,441,902
1791,471,915
1833,452,915
1894,455,941
1873,442,929
1838,442,920
1798,417,880
1798,382,859
1715,373,814
1605,363,777
1555,369,778
1518,365,759
1455,358,750
1430,324,732
1391,322,726
1381,296,736
1331,291,716
1320,288,721
1341,284,704
1274,269,698
1295,270,702
1304,261,691
1270,263,707
1283,256,686
1260,258,704
1225,252,678
1217,245,691
1146,246,695
1138,237,691
1045,234,697
1018,239,688
1038,228,691
1022,231,689
990,221,691
988,227,695
948,220,697
953,220,692
933,214,685
923,220,689
877,211,688
853,217,684
852,211,698
832,221,685
831,216,684
817,219,679
804,217,690
801,219,666
794,215,662
791,215,660
770,214,662
772,208,652
790,204,646
756,201,641
760,201,651
728,199,647
718,205,650
711,196,649
697,203,644
715,204,646
738,203,633
716,206,628
719,205,623
704,203,616
691,198,616
690,202,597
687,205,604
660,209,593
667,205,595
657,200,607
657,197,600
653,195,604
659,196,597
659,197,596
646,194,604
633,196,599
611,202,602
609,201,601
591,202,606
580,198,611
567,203,606
570,197,616
569,201,617
565,206,621
563,203,635
571,206,628
561,208,632
574,214,626
570,217,633
593,219,645
589,226,646
619,230,654
614,237,660
657,250,670
652,249,686
688,261,690
680,263,706
724,275,729
731,281,729
751,298,745
755,283,755
780,292,753
787,296,744
814,299,741
829,294,755
884,294,742
879,301,745
869,312,749
827,315,756
880,310,743
866,307,747
915,291,756
941,304,760
999,302,746
959,302,772
1004,303,763
1066,305,755
1037,314,776
1030,305,782
1059,307,776
1051,304,781
1063,303,799
1055,298,799
1080,293,792
1068,292,810
1100,288,810
1156,288,808
1170,284,813
1173,283,841
1170,287,843
1207,288,852
1171,292,876
1229,304,916
1222,299,931
1227,299,934
1219,291,935
1188,305,938
1191,290,918
1135,281,905
1098,269,890
1069,260,857
1061,258,838
1024,247,825
1037,245,816
981,236,789
1010,235,793
974,221,779
981,227,787
989,223,753
982,227,766
1008,224,736
1052,227,740
1082,227,733
1091,239,733
1126,234,725
1142,249,737
1125,254,733
1161,258,742
1160,256,742
1181,264,746
1190,256,736
1178,251,734
1161,244,701
1128,247,690
1122,231,684
1134,238,678
1060,233,670
1028,227,675
1042,213,656
1039,212,666
984,207,654
963,210,651
951,204,643
922,205,651
937,208,645
936,200,650
909,202,642
908,206,654
873,196,652
852,195,642
847,189,656
818,194,651
798,187,660
797,190,649
798,187,644
783,183,648
779,181,646
757,186,660
767,190,651
760,184,659
757,184,649
734,183,660
721,181,649
688,180,658
686,185,648
671,179,659
654,185,652
645,183,668
662,188,644
656,182,642
642,182,650
652,181,641
647,180,641
637,184,634
637,183,656
615,184,638
616,181,654
623,191,642
621,191,645
632,195,642
634,203,628
622,199,640
626,199,618
631,200,593
630,197,600
603,189,585
604,193,596
602,184,594
600,193,597
605,194,588
613,190,588
625,195,588
619,193,602
606,196,602
582,199,605
582,201,613
562,198,604
569,207,610
566,202,612
557,208,614
554,203,625
553,208,624
552,206,630
563,214,635
564,219,627
573,224,636
573,227,638
589,241,650
604,237,658
622,248,659
629,258,671
662,261,688
686,266,693
700,278,707
720,290,725
755,293,743
753,308,751
783,310,745
791,308,744
829,311,752
854,314,739
878,314,734
906,304,741
890,313,740
856,311,744
895,323,751
909,314,750
927,323,752
929,327,743
934,329,763
967,325,776
1010,328,788
1001,336,781
995,338,791
998,336,779
1022,333,782
1012,323,798
1030,324,811
1034,321,791
1029,312,808
1030,300,811
1077,305,807
1109,299,805
1101,300,832
1117,299,838
1146,310,846
1148,306,843
1124,307,885
1180,297,908
1224,315,940
1219,304,926
1186,304,950
1133,311,938
1139,306,918
1071,290,891
1058,289,890
1003,264,851
1004,268,835
981,249,816
991,256,818
965,237,778
983,243,795
953,229,765
949,240,768
947,224,742
941,236,763
952,228,735
975,237,759
1020,232,730
1058,249,740
1086,241,723
1095,251,742
1118,252,730
1118,258,754
1154,267,746
1140,277,751
1113,277,750
1103,273,735
1093,275,712
1078,268,704
1072,266,696
1065,258,692
1039,243,694
991,238,687
1011,236,680
966,231,682
982,226,667
961,233,658
920,227,658
922,223,656
897,223,672
917,222,660
921,216,659
906,216,656
909,226,663
884,211,656
881,217,656
851,209,662
855,211,660
798,202,665
802,206,662
801,206,663
804,203,663
801,194,657
776,197,663
784,196,672
781,196,669
760,196,663
771,199,661
759,192,664
746,199,662
730,193,667
718,200,660
726,195,657
724,195,673
696,194,665
699,193,667
702,194,650
714,198,664
725,194,649
726,194,671
715,198,661
681,200,663
683,196,681
691,205,671
712,205,672
726,210,669
741,210,654
720,208,658
723,210,642
727,210,632
721,213,631
690,209,629
685,207,631
682,205,633
680,208,633
673,200,636
678,199,630
666,199,637
676,196,632
658,202,631
652,195,636
632,195,627
623,199,630
619,199,637
613,207,634
600,205,642
599,206,642
600,215,654
591,209,667
596,214,662
586,222,670
595,224,676
591,229,673
617,240,684
624,236,695
658,256,694
661,260,708
681,273,722
711,273,731
736,287,753
746,298,766
790,323,783
793,305,811
837,310,784
842,310,775
876,317,773
905,309,786
973,316,775
951,317,766
958,324,754
938,320,779
1010,322,778
1018,322,760
1076,324,770
1025,318,779
1100,322,762
1087,323,767
1116,336,775
1065,343,789
1107,340,789
1111,334,782
1111,336,781
1127,332,803
1103,322,807
1131,324,799
1167,307,794
1175,322,820
1185,300,830
1223,310,848
1184,303,839
1214,312,860
1169,291,870
1223,317,922
1201,292,945
1249,310,929
1162,293,927
1153,294,949
1080,286,903
1085,282,892
1028,262,859
1007,267,855
983,248,818
973,247,802
961,232,790
939,236,777
942,223,765
927,222,769
927,216,747
940,218,750
969,217,745
1009,219,740
1023,221,729
1060,222,742
1088,227,735
1136,228,743
1157,241,742
1182,255,742
1211,263,746
1251,260,758
1249,265,765
1238,258,745
1227,266,716
1195,250,691
1171,250,696
1153,247,672
1120,242,675
1049,239,662
1076,230,661
1029,223,656
1013,218,656
998,209,650
959,216,662
945,211,635
936,217,645
926,207,640
931,209,652
895,207,649
914,206,661
880,197,656
869,199,665
830,192,654
830,194,656
801,189,663
801,185,663
802,182,668
819,184,656
814,174,655
805,184,655
778,184,663
774,184,655
758,179,655
760,186,656
721,183,652
700,186,667
695,190,660
692,183,665
701,189,658
689,183,673
695,182,649
690,182,651
702,185,661
696,190,654
691,187,653
679,194,664
678,194,664
665,193,678
666,202,670
670,197,682
685,204,664
671,210,665
663,201,672
674,207,647
665,212,640
658,211,626
642,213,622
651,204,626
645,199,622
645,199,628
643,197,627
656,201,617
651,198,629
653,204,619
641,204,627
645,204,638
619,207,628
617,211,630
611,207,634
614,214,636
607,208,645
622,212,638
604,215,642
613,218,654
607,220,653
624,230,654
622,223,660
656,237,653
650,246,663
681,251,673
678,256,680
699,266,689
688,267,706
745,276,724
757,286,737
797,306,758
786,310,768
821,310,768
816,309,774
865,325,752
863,315,750
907,316,762
923,327,760
938,330,747
921,320,760
941,321,755
959,335,763
1026,347,748
1005,328,765
1019,330,779
1049,341,777
1082,325,780
1066,328,785
1094,345,789
1108,349,800
1152,340,799
1132,325,804
1130,330,808
1166,326,816
1164,314,841
1186,310,837
1229,306,838
1245,309,855
1303,301,868
1281,312,872
1293,299,886
1294,310,921
1328,314,918
1307,312,973
1293,303,987
1301,300,956
1303,290,963
1207,314,967
1184,313,944
1154,289,917
1107,277,906
1093,271,880
1092,260,862
1042,247,848
1054,244,832
1029,238,804
1013,228,805
1037,217,786
1060,234,795
1069,221,774
1059,232,792
1102,223,784
1194,229,793
1287,232,776
1379,245,801
1470,253,802
1490,266,835
1546,279,873
1618,302,922
1558,320,945
1683,323,959
1631,312,951
1683,314,956
1744,320,935
1809,320,925
1750,326,940
1841,321,930
1875,319,949
1842,309,919
1994,302,939
1986,318,936
1890,327,955
1779,317,942
1928,313,969
1920,325,976
1882,314,1007
1866,321,1007
1864,333,992
1847,326,1006
1744,315,1007
1694,302,1013
1682,304,1023
1619,297,1058
1615,294,1017
1644,289,1019
1669,276,1018
1677,287,1036
1562,277,1021
1516,285,1016
1468,281,1025
1459,282,1038
1433,274,1039
1434,269,1065
1488,272,1041
1466,280,1078
1507,272,1078
1555,278,1071
1543,269,1078
1579,266,1093
1564,256,1116
1514,272,1166
1525,277,1138
1467,290,1186
1472,294,1154
1479,306,1180
1471,297,1173
1440,306,1178
1447,297,1155
1457,307,1209
1453,310,1140
1450,309,1128
1451,317,1144
1492,315,1140
1481,308,1110
1459,319,1081
1448,310,1043
1459,316,1009
1421,309,1011
1484,313,1017
1411,298,1027
1409,294,1001
1358,288,992
1430,310,1005
1364,295,987
1329,303,983
1331,296,981
1331,289,992
1312,293,970
1305,305,977
1230,297,984
1164,299,987
1145,301,980
1174,304,989
1163,309,992
1150,329,1012
1157,329,992
1188,330,1025
1223,338,1031
1281,349,1059
1296,350,1071
1285,366,1080
1377,394,1098
1415,391,1123
1448,365,1103
1503,367,1083
1623,370,1070
1728,391,1087
1933,380,1040
1781,394,1060
1712,417,1068
1708,413,1045
1768,431,1050
1749,431,1059
1818,425,1049
1947,424,1055
1919,415,1066
1813,401,1038
1852,396,1002
1886,412,1025
1970,408,999
1903,423,973
1992,401,963
1984,420,1004
1934,402,987
1890,388,959
1785,377,961
1756,364,942
1729,362,921
1773,350,921
1724,342,929
1651,355,896
1466,346,909
1427,341,912
1427,343,907
1455,335,944
1426,328,986
1468,341,961
1397,320,934
1357,340,967
1299,321,943
1285,312,928
1193,294,914
1225,299,905
1155,273,881
1152,279,863
1127,261,829
1128,263,842
1092,246,809
1107,252,813
1053,235,790
1063,239,793
1014,223,785
1039,230,780
1053,216,769
1048,226,780
1071,217,768
1097,226,783
1132,216,764
1281,223,773
1302,222,751
1364,231,774
1312,224,760
1331,230,777
1363,225,765
1318,229,782
1380,221,757
1359,223,732
1332,208,719
1303,209,700
1250,200,696
1225,200,687
1189,193,671
1143,188,669
1102,193,655
1094,189,639
1097,190,633
1046,181,633
1080,184,628
1004,185,635
995,182,630
961,176,631
963,179,622
963,171,618
964,170,617
914,166,615
926,171,612
897,165,619
885,170,619
858,162,622
857,164,622
842,163,625
854,162,631
816,161,630
846,162,635
830,161,630
852,160,635
824,162,630
827,163,648
816,163,642
819,164,657
798,163,638
795,163,658
780,164,640
751,165,661
768,172,645
748,165,661
750,168,658
738,166,650
755,167,653
739,164,651
718,163,659
722,163,656
717,165,648
712,166,646
709,161,661
711,165,653
694,163,665
690,168,655
687,166,658
708,170,645
701,168,659
701,171,636
699,166,648
692,173,644
686,176,620
678,171,622
666,175,610
669,172,615
675,171,611
666,175,619
677,167,617
674,173,611
680,169,624
699,171,616
689,174,614
673,173,625
663,178,617
659,178,623
651,183,620
642,186,623
632,187,635
627,189,628
616,186,632
617,193,646
609,191,642
615,204,645
619,202,656
620,211,648
623,212,659
651,220,664
654,226,666
681,234,687
692,233,697
710,246,706
721,246,719
755,255,742
755,271,749
796,278,763
790,275,775
836,278,765
820,268,779
867,276,771
871,277,753
903,269,765
933,278,770
944,281,754
927,281,764
937,287,761
969,288,749
983,292,756
985,290,773
1018,296,770
1030,296,766
1040,297,782
1050,299,788
1125,296,792
1104,305,786
1157,299,793
1130,292,816
1140,294,828
1170,299,822
1157,290,829
1151,289,845
1196,289,844
1260,291,829
1198,282,850
1216,278,862
1204,278,862
1220,290,879
1163,293,888
1225,296,921
1230,283,933
1226,285,964
1216,281,933
1194,294,937
1162,282,948
1110,272,915
1070,267,886
1069,258,867
1055,257,863
1029,247,840
1028,236,821
1016,228,810
986,230,801
980,221,779
973,218,782
976,216,771
976,222,764
995,219,750
1032,221,758
1097,222,751
1197,231,763
1211,234,755
1204,242,769
1212,248,772
1276,252,806
1232,247,804
1247,256,799
1205,250,800
1186,250,788
1184,245,751
1160,241,734
1109,228,734
1126,230,731
1066,221,708
1077,218,702
1044,213,682
1040,203,700
1033,203,676
1006,206,685
971,201,675
947,203,685
937,198,687
936,197,683
927,200,684
944,204,680
921,197,687
921,203,683
931,204,685
893,195,695
887,194,682
856,200,699
840,199,697
845,198,692
840,190,698
819,189,691
820,191,692
821,194,696
819,191,684
782,185,699
765,189,686
754,186,686
757,186,689
744,187,684
748,188,696
739,184,669
743,181,683
725,182,677
716,180,683
711,182,669
721,180,680
704,183,681
681,184,672
681,180,683
683,185,669
689,184,675
693,187,658
700,190,652
698,191,654
699,190,650
710,185,646
721,185,621
722,185,625
708,190,622
694,191,625
699,182,633
700,186,634
713,188,622
716,186,632
742,189,623
732,195,627
708,193,630
671,196,624
664,200,626
646,201,638
633,205,633
603,211,628
612,206,635
590,210,640
595,213,649
598,214,653
617,221,648
608,236,660
626,231,667
622,251,672
652,246,678
648,257,684
676,260,693
677,263,708
702,270,714
711,270,725
765,282,745
765,290,754
797,308,772
797,294,799
816,302,779
826,294,765
883,303,776
900,303,766
920,303,759
968,298,762
969,310,763
957,309,753
970,319,761
978,326,771
1033,319,770
1017,323,766
1033,313,766
1052,330,780
1115,315,790
1138,320,780
1110,326,796
1127,317,799
1174,315,812
1145,310,811
1170,327,828
1143,305,822
1192,312,819
1217,308,826
1205,306,840
1255,301,815
1282,300,842
1235,287,849
1235,295,853
1242,294,853
1219,288,898
1306,284,907
1278,300,933
1257,285,944
1321,295,930
1276,297,920
1253,297,940
1180,273,908
1212,281,894
1136,258,866
1151,267,865
1102,243,830
1129,251,844
1068,231,812
1064,241,809
1062,222,778
1051,232,796
1048,212,768
1099,228,785
1099,213,762
1129,230,781
1154,219,754
1229,228,783
1225,223,760
1279,237,776
1334,230,761
1363,247,795
1443,241,801
1427,243,794
1384,240,772
1351,237,773
1317,226,754
1332,229,737
1262,223,721
1250,220,712
1220,213,704
1185,202,705
1164,202,689
1140,196,687
1179,195,675
1154,195,678
1145,190,666
1133,190,664
1082,184,667
1074,186,655
1085,184,668
1073,182,661
1070,182,663
1039,185,671
1063,181,664
1034,178,665
1015,182,672
1000,180,665
993,176,675
968,183,668
978,181,677
965,173,664
934,177,666
922,180,682
925,179,678
889,179,680
892,180,679
852,174,671
831,180,680
810,179,686
805,178,698
792,180,680
779,180,688
774,177,660
774,175,685
757,176,677
769,179,686
779,175,673
747,178,675
736,181,688
725,186,678
741,181,675
747,188,679
766,188,663
772,194,675
806,203,656
759,212,664
752,198,650
729,207,637
751,209,638
726,203,637
749,199,632
714,208,646
722,203,653
721,202,652
720,202,648
706,207,649
695,202,647
657,204,638
651,209,644
630,208,644
637,211,641
610,212,643
617,210,652
607,213,649
619,223,653
615,223,656
634,228,656
622,235,658
637,241,670
659,244,672
668,254,676
683,268,690
699,268,708
720,277,715
744,278,726
771,296,748
800,306,765
814,326,773
840,320,773
869,307,780
912,318,764
966,327,768
973,330,778
1033,331,771
1014,330,770
982,332,772
995,342,771
1015,349,777
1041,354,793
1081,362,793
1072,358,799
1132,354,802
1090,373,815
1107,383,811
1110,385,823
1111,359,814
1130,378,830
1132,367,835
1100,370,858
1116,355,850
1129,389,859
1172,354,865
1197,360,885
1222,337,873
1227,345,881
1218,339,891
1204,335,924
1222,340,922
1243,349,988
1232,336,974
1227,337,963
1167,340,944
1153,330,957
1098,307,911
1071,305,918
1018,285,865
1021,286,853
978,256,822
992,263,828
941,244,799
968,257,794
945,236,784
946,243,782
945,231,753
965,239,769
981,230,748
991,247,743
1047,243,738
1035,260,747
1049,269,737
1047,271,749
1042,278,748
1043,278,747
1042,279,760
1020,275,755
1016,281,744
1005,255,740
1006,257,719
1001,253,704
986,245,704
960,242,685
945,249,694
953,247,678
931,244,669
912,222,673
922,221,663
887,220,664
894,211,654
876,213,650
862,204,664
869,202,649
878,210,658
854,203,644
869,202,650
844,197,650
843,194,649
788,189,651
793,189,657
760,184,645
756,186,658
774,188,646
763,180,661
753,180,658
759,184,660
755,175,656
747,177,649
727,177,649
720,174,644
701,177,649
706,181,651
691,180,648
696,184,649
679,181,656
692,183,635
698,181,634
686,182,643
685,185,646
712,180,638
691,184,631
687,184,644
682,183,649
686,195,648
686,190,651
691,199,636
697,209,635
683,213,634
718,212,619
706,211,612
694,209,619
684,211,610
681,212,603
673,217,614
689,211,611
702,214,612
700,211,613
701,214,626
679,211,618
663,214,624
644,213,622
627,215,630
619,220,622
601,219,631
605,216,636
594,220,635
600,220,648
607,230,648
598,241,644
614,245,647
627,242,653
646,258,659
660,252,674
697,263,677
697,272,682
716,289,698
739,287,710
776,305,726
771,315,737
801,324,757
804,335,785
871,339,757
860,333,746
925,349,749
950,343,758
1035,355,747
1015,353,750
1018,353,755
964,363,762
993,364,769
976,368,768
1063,366,774
1034,368,787
1088,375,777
1105,370,798
1169,386,780
1175,387,801
1199,376,800
1213,391,805
1241,384,804
1344,391,824
1319,378,833
1351,398,838
1296,385,837
1328,389,860
1283,379,842
1417,384,874
1377,372,885
1368,373,916
1347,357,906
1407,400,932
1398,375,979
1428,399,1035
1428,384,1000
1439,438,1025
1394,397,1015
1396,412,1008
1363,379,969
1371,375,966
1289,359,934
1307,371,942
1284,352,905
1313,364,921
1305,351,914
1319,358,901
1401,343,900
1428,354,905
1508,340,866
1519,347,875
1631,371,873
1688,391,873
1864,392,881
2059,437,885
2213,480,892
2311,481,901
2328,526,933
2512,490,933
2603,504,953
2653,478,953
2740,499,929
2649,467,868
2771,469,843
2583,441,816
2732,449,835
2541,408,810
2598,440,815
2475,415,806
2580,451,806
2432,429,802
2526,430,810
2399,411,814
2504,416,828
2370,408,813
2474,409,814
2444,398,805
2457,411,825
2313,391,815
2446,383,839
2230,392,815
2246,372,825
2096,359,808
2148,352,794
2126,350,776
2170,353,800
1877,352,797
1980,356,808
1883,335,783
1822,347,797
1812,333,784
1776,339,796
1680,349,787
1669,344,795
1692,362,783
1647,358,802
1696,355,783
1622,369,775
1560,354,775
1645,364,782
1505,355,785
1547,363,801
1571,349,775
1561,363,787
1553,354,772
1539,354,786
1535,350,779
1441,367,750
1450,365,769
1466,370,744
1450,375,723
1402,374,721
1368,383,716
1362,376,710
1343,365,704
1215,366,709
1198,353,696
1231,348,688
1111,325,701
1096,325,686
1024,307,694
948,295,686
895,296,682
861,290,685
830,288,678
805,281,683
780,281,693
776,285,693
750,279,706
754,280,715
732,283,697
755,281,701
739,285,702
758,296,699
735,294,707
774,303,701
761,309,702
793,315,719
804,319,725
849,341,737
845,331,754
880,350,775
866,368,778
911,347,775
890,362,782
967,372,779
935,377,769
1006,378,775
1031,370,778
1057,380,769
1011,360,789
1021,363,783
1032,370,779
1070,358,783
1084,374,797
1136,364,790
1114,385,808
1166,377,808
1179,375,820
1183,378,814
1180,379,826
1155,375,817
1169,387,820
1115,374,830
1151,374,826
1151,370,842
1128,360,850
1130,369,858
1180,367,840
1180,359,856
1187,361,856
1236,354,868
1225,333,887
1173,335,905
1218,343,894
1198,338,910
1230,333,962
1245,333,1006
1304,329,968
1264,318,970
1227,334,988
1213,320,967
1143,304,951
1138,304,937
1093,285,908
1107,284,882
1069,267,866
1073,267,840
1026,250,823
1027,261,821
1010,248,805
994,248,814
988,238,787
1037,242,802
1027,237,778
1047,242,795
1060,228,771
1102,233,765
1143,228,756
1140,236,764
1186,235,746
1207,244,768
1202,245,755
1234,252,771
1254,257,764
1274,270,762
1274,263,754
1268,263,748
1279,251,727
1229,251,727
1244,247,706
1181,244,710
1162,231,713
1145,227,695
1093,216,689
1116,208,677
1082,208,667
1055,207,667
1025,205,661
956,200,670
923,201,655
939,195,668
938,198,659
921,194,666
912,196,661
909,195,668
893,190,662
874,186,661
863,187,660
873,191,660
826,185,669
811,187,659
804,190,662
808,187,663
804,182,667
780,181,659
770,183,672
775,183,665
762,179,679
753,176,668
726,184,687
705,179,669
696,183,686
690,183,670
690,185,675
698,183,671
687,182,669
705,186,669
696,188,662
709,191,671
696,192,654
701,191,650
700,193,663
682,193,651
679,193,672
684,194,655
678,197,660
706,195,656
683,204,639
701,198,631
689,199,629
659,203,611
654,200,620
641,202,605
636,194,612
626,192,616
614,192,611
629,192,606
631,194,607
626,192,603
621,191,608
610,198,599
592,197,610
590,197,607
581,204,610
587,198,619
581,199,616
581,200,620
580,203,624
570,210,628
575,207,643
580,211,641
580,221,636
593,222,649
607,229,648
612,235,657
627,241,668
632,245,676
643,257,682
662,264,698
696,276,703
709,284,719
734,304,734
767,307,759
763,315,773
782,314,761
800,304,753
839,321,765
859,320,738
877,330,741
909,330,749
894,330,751
901,329,745
877,322,761
953,330,760
956,328,757
988,323,758
1001,322,763
1038,322,754
1020,317,760
1058,323,773
1076,324,769
1098,324,769
1070,321,794
1085,313,807
1155,335,785
1177,312,791
1119,313,822
1131,293,819
1177,304,808
1218,299,805
1177,308,835
1192,286,826
1229,299,842
1215,297,852
1185,303,895
1201,309,887
1231,311,910
1246,297,916
1206,293,922
1132,298,908
1142,294,919
1078,281,887
1047,281,873
1023,265,827
1019,271,838
985,258,804
997,258,800
977,244,770
956,241,781
957,235,753
942,240,760
941,231,734
955,238,736
970,230,724
989,236,729
1003,229,716
1030,233,731
1075,235,724
1097,239,726
1110,234,726
1089,247,728
1136,253,717
1151,254,731
1164,268,722
1161,264,720
1108,258,707
1078,257,692
1109,250,683
1061,241,671
1017,240,676
996,228,653
984,225,662
953,215,643
979,220,640
919,211,638
924,211,630
863,204,628
853,207,624
834,203,626
841,204,633
840,201,632
828,200,635
811,207,628
813,197,642
783,198,633
798,194,653
782,193,645
742,194,656
734,194,642
738,191,649
740,191,643
734,184,654
714,188,658
731,190,660
714,187,656
713,189,652
690,189,659
679,196,647
676,189,654
676,194,655
679,194,647
670,197,664
683,203,645
675,191,656
681,202,656
683,196,654
672,194,646
660,197,660
642,197,661
634,197,682
623,206,662
634,202,671
645,213,657
639,218,652
651,215,654
638,216,632
644,212,624
621,212,619
611,213,625
609,208,626
590,204,621
602,204,624
607,207,628
608,212,621
618,203,628
626,210,625
612,210,624
602,212,622
585,214,617
583,214,625
578,216,625
573,224,624
568,219,636
581,228,633
566,222,644
579,226,649
565,234,648
572,240,654
577,241,664
586,243,655
587,252,663
615,246,675
616,253,678
642,262,685
641,264,702
685,273,711
684,283,722
717,305,742
736,309,761
762,330,763
766,317,763
808,315,772
833,323,757
848,327,752
866,308,770
911,327,764
894,335,758
893,329,763
865,338,766
924,343,751
910,323,769
974,341,768
936,331,763
1005,328,773
1026,330,789
1050,326,789
1056,337,794
1071,335,796
1082,344,806
1100,330,809
1063,331,826
1102,322,835
1147,327,853
1173,316,852
1154,323,869
1197,310,861
1189,318,872
1263,314,873
1206,317,911
1182,318,907
1217,323,926
1198,322,930
1253,316,995
1277,315,994
1292,320,1026
1246,309,1005
1228,323,1016
1198,309,1002
1149,302,988
1144,298,952
1122,280,935
1114,276,897
1083,269,873
1093,259,872
1061,252,849
1034,248,839
1029,242,834
1057,243,824
1032,238,812
1031,236,823
1033,235,807
1077,234,810
1093,234,790
1155,246,793
1182,239,787
1227,258,797
1252,254,788
1312,271,811
1332,268,817
1390,277,826
1390,276,820
1365,283,826
1337,276,798
1367,277,779
1293,270,755
1310,264,747
1229,253,736
1176,246,750
1159,239,723
1135,235,712
1107,222,704
1124,228,692
1054,220,689
1041,218,677
1018,205,678
1003,216,674
961,210,679
970,210,680
965,206,676
960,204,672
954,209,664
934,204,662
876,205,654
878,202,672
847,205,668
820,203,676
823,196,667
834,200,666
841,188,665
805,194,666
811,196,668
810,195,664
804,192,663
769,197,684
758,200,671
738,205,672
737,206,672
723,207,667
724,203,677
734,202,670
714,202,663
710,205,668
712,202,659
713,204,658
722,206,671
688,210,682
698,213,675
714,207,680
721,215,655
718,216,646
690,222,655
704,220,639
680,222,625
670,218,624
665,218,611
666,212,616
685,211,618
664,208,612
651,208,614
667,202,612
665,205,613
660,208,611
654,206,624
641,210,616
621,205,623
629,204,621
616,206,620
615,213,620
599,212,632
620,219,642
599,221,635
611,232,637
603,227,647
623,235,649
621,239,659
665,244,668
671,249,674
680,257,687
691,267,696
727,274,717
736,284,731
773,300,747
780,306,762
814,306,775
810,312,768
839,325,756
851,321,770
894,321,775
924,320,761
956,329,771
924,329,774
914,329,769
949,340,763
974,344,768
1009,325,775
1034,336,778
1039,333,773
1053,338,789
1071,343,796
1130,341,805
1121,350,799
1123,352,817
1074,335,817
1122,341,827
1144,337,819
1154,331,837
1104,315,843
1154,310,838
1182,314,836
1168,313,859
1200,305,872
1198,306,871
1205,308,906
1181,306,934
1255,315,935
1241,318,956
1222,299,976
1286,308,948
1214,317,942
1172,312,962
1112,299,922
1136,289,916
1075,271,898
1055,270,872
1024,256,841
1005,253,839
968,236,806
1001,242,795
959,225,787
986,235,789
956,222,770
950,228,780
956,220,757
992,228,779
1014,216,753
1045,231,770
1117,224,751
1137,238,769
1169,238,753
1166,247,763
1186,244,754
1223,254,764
1194,247,765
1161,254,770
1186,250,751
1158,243,747
1156,241,715
1134,235,700
1111,225,706
1084,225,688
1069,217,697
1052,219,679
1012,214,673
992,207,668
996,202,661
969,208,661
974,206,644
917,196,650
913,198,638
890,195,640
935,198,634
895,196,639
898,193,641
884,199,635
891,197,646
868,196,642
871,188,654
826,189,652
798,193,653
805,188,659
810,192,646
810,181,646
801,187,662
816,188,654
806,186,666
798,184,656
764,185,662
752,188,667
755,186,657
738,179,657
725,188,662
709,188,649
714,186,665
728,185,651
719,191,667
735,187,655
702,192,668
723,188,678
685,192,674
688,192,685
687,197,681
713,203,671
728,203,681
759,207,659
739,207,666
744,208,652
711,211,644
707,207,638
707,211,649
701,208,629
695,202,634
697,210,639
700,210,630
721,210,641
709,210,638
700,215,640
679,212,645
665,214,643
656,218,644
650,220,653
640,222,662
639,230,651
622,233,663
621,239,675
617,242,669
637,253,669
628,261,682
651,261,694
664,277,695
667,280,705
677,291,715
693,300,725
697,311,741
737,316,761
779,341,777
819,345,792
861,371,810
885,378,840
918,376,841
971,365,838
1007,372,838
1046,370,870
1163,378,874
1183,395,860
