Tansometr 1,Tensometr 2,Tensometr 3
1150,208,652
1127,210,658
1073,204,660
1079,199,655
1057,199,662
1089,200,673
1066,200,656
1065,200,666
1024,191,675
994,189,666
1006,186,668
977,189,677
954,189,685
982,191,675
960,189,680
961,191,694
1001,191,705
987,196,704
978,192,714
947,198,727
900,202,719
906,202,725
886,204,728
900,211,726
894,206,713
899,207,730
909,204,702
905,207,712
874,211,698
847,204,717
862,206,699
878,218,696
905,217,692
907,223,696
904,218,676
897,219,661
896,213,657
842,219,656
857,224,646
826,219,654
860,219,647
875,217,644
821,221,638
794,213,647
781,216,643
735,212,634
731,213,636
692,208,644
714,214,633
669,217,640
693,211,648
659,218,643
679,224,644
662,221,647
688,227,642
656,231,653
679,234,662
692,236,660
703,252,670
706,251,677
728,258,686
730,263,701
771,270,705
783,278,716
810,280,736
837,289,743
849,302,761
859,291,765
876,305,754
877,293,759
918,296,743
927,301,742
945,303,749
1014,300,743
1022,302,752
1010,306,733
981,314,734
970,313,749
994,320,736
1014,317,741
1032,317,735
1086,313,728
1057,314,754
1089,316,739
1066,315,767
1123,315,771
1181,316,765
1171,320,771
1150,321,771
1168,309,769
1124,304,798
1125,306,769
1114,335,811
1108,298,790
1144,310,796
1087,292,808
1115,307,796
1148,298,808
1156,314,800
1257,297,801
1193,301,848
1175,299,822
1195,311,865
1165,295,839
1205,315,877
1213,304,894
1265,303,909
1221,296,934
1277,312,940
1217,314,916
1192,322,960
1144,302,927
1142,304,912
1101,298,888
1084,292,868
1065,277,835
1045,277,841
1033,262,814
1014,252,799
1017,245,791
1006,250,788
1013,241,777
1018,246,787
1014,237,771
1037,246,765
1062,241,761
1069,240,761
1083,240,750
1129,247,758
1142,243,760
1147,250,769
1172,258,771
1208,267,789
1206,274,781
1181,269,775
1153,265,764
1087,260,758
1064,258,730
1046,253,713
1014,243,723
966,240,699
992,233,698
935,231,694
918,241,682
892,236,673
880,223,682
838,213,667
852,219,671
848,220,664
838,220,668
807,225,664
808,223,675
787,214,678
762,217,685
759,222,672
762,225,682
785,210,677
759,219,692
764,218,684
743,217,698
718,217,699
692,221,703
693,219,690
689,224,704
676,217,708
696,222,686
696,213,683
685,216,698
689,220,676
683,211,681
678,219,676
665,216,689
649,221,676
663,230,675
676,228,669
662,226,664
664,224,642
658,226,631
666,230,627
656,224,623
672,227,616
646,224,621
663,223,614
673,222,614
682,221,611
657,219,607
652,219,612
628,217,602
619,223,606
611,223,607
611,225,603
600,225,610
601,222,624
607,230,626
604,236,633
608,236,637
615,241,632
614,250,636
628,254,645
647,263,645
646,270,654
661,274,663
672,278,668
693,289,683
705,289,687
729,305,700
737,316,716
764,320,731
767,335,744
793,324,746
804,331,739
846,330,738
866,328,741
906,338,730
921,325,740
975,334,732
952,330,732
979,325,747
949,333,733
978,339,731
981,347,746
1023,346,730
999,335,745
1028,343,727
1011,340,734
1043,334,745
1021,339,744
1050,343,761
1089,349,744
1079,350,762
1082,352,754
1134,337,757
1113,333,786
1203,330,763
1142,344,790
1160,329,766
1113,326,797
1108,325,766
1113,326,777
1178,313,769
1183,318,779
1199,311,782
1283,310,794
1209,307,827
1208,315,804
1171,310,839
1194,305,823
1165,303,852
1237,312,848
1217,315,874
1211,309,911
1254,317,878
1201,307,889
1192,325,885
1164,307,878
1164,314,869
1119,302,843
1101,296,841
1081,292,812
1087,287,796
1049,275,792
1058,284,785
1014,268,762
1037,275,782
1019,269,759
1051,269,782
1052,270,750
1094,270,759
1143,270,747
1177,294,764
1207,275,748
1280,290,768
1313,295,751
1339,317,781
1366,319,762
1496,338,789
1553,332,775
1562,375,793
1625,361,774
1644,387,775
1629,368,745
1622,371,740
1517,352,721
1480,358,738
1473,334,716
1513,330,718
1481,314,718
1530,313,713
1452,303,699
1512,317,716
1491,313,704
1445,307,716
1436,311,714
1436,333,733
1408,307,715
1419,319,718
1433,315,720
1424,335,732
1414,340,741
1462,341,746
1483,341,761
1507,336,784
1448,343,779
1393,342,775
1396,360,789
1456,375,794
1445,374,779
1437,386,784
1533,411,793
1504,421,797
1484,413,794
1521,417,793
1483,411,804
1586,423,827
1620,426,806
1580,451,824
1571,473,821
1602,501,833
1716,489,799
1825,536,808
1848,531,786
1989,537,773
2082,511,759
2011,527,747
2108,556,755
2038,563,749
2191,508,728
2103,483,723
1942,471,730
1809,443,723
1636,428,710
1480,420,708
1377,401,710
1239,429,703
1137,392,708
1093,406,712
1034,364,712
1016,381,721
976,390,724
978,400,721
931,400,736
987,411,728
983,395,736
1007,409,740
981,394,742
1044,416,761
993,397,769
1069,427,769
1048,418,784
1214,451,795
1174,448,807
1244,475,823
1191,485,827
1291,513,842
1228,479,827
1373,488,818
1320,459,834
1418,484,815
1362,488,830
1433,490,824
1437,510,831
1450,499,832
1422,465,820
1423,489,831
1363,450,825
1377,461,829
1393,455,841
1419,446,840
1407,438,842
1456,427,838
1411,448,847
1392,437,839
1418,445,853
1403,455,855
1436,437,862
1393,442,868
1398,424,862
1344,419,872
1398,405,869
1423,412,880
1419,409,868
1370,394,884
1361,407,864
1349,415,890
1363,406,871
1337,408,889
1335,400,878
1393,394,896
1322,371,914
1326,409,902
1281,397,930
1288,402,912
1260,380,936
1352,388,951
1326,373,990
1314,382,1020
1343,388,1005
1317,382,1015
1306,396,1002
1284,374,1041
1226,342,1001
1229,348,998
1158,326,962
1195,332,956
1150,312,916
1135,319,915
1110,302,880
1108,306,890
1073,291,847
1070,288,867
1073,275,839
1039,289,860
1024,259,822
1001,270,817
1044,259,802
1053,269,801
1082,259,783
1077,269,802
1122,269,788
1148,277,800
1183,277,798
1208,286,797
1197,296,795
1191,305,796
1230,307,786
1189,306,797
1207,301,781
1199,295,756
1170,282,744
1187,278,728
1137,268,717
1094,265,720
1087,257,702
1074,251,693
1047,242,690
1019,234,673
1018,235,673
984,227,668
957,229,660
957,225,665
972,225,661
940,224,658
911,227,674
900,216,669
898,213,671
848,209,672
826,211,676
820,210,670
834,211,676
833,202,667
837,208,677
806,213,692
814,213,688
815,214,681
791,213,699
772,209,683
738,215,693
734,208,689
762,215,694
756,214,682
766,210,700
762,213,681
762,215,696
768,208,683
763,215,691
735,220,696
721,214,711
739,217,684
772,226,679
787,215,677
787,232,667
747,228,648
748,230,644
714,226,643
691,232,630
699,224,624
706,222,627
699,218,627
691,220,627
702,210,630
690,207,627
688,211,619
661,208,625
650,211,618
626,210,617
616,211,626
598,213,619
603,219,624
604,218,629
593,221,632
590,221,642
600,223,644
593,233,648
607,233,646
609,239,652
620,242,663
642,253,665
642,254,669
663,260,674
666,267,679
681,286,696
697,283,702
726,297,713
726,297,733
758,302,739
748,319,747
781,306,773
793,316,741
814,310,738
841,304,729
866,308,718
875,304,741
907,308,726
909,298,741
915,307,725
906,307,728
882,304,736
915,312,727
926,299,744
923,304,732
933,296,728
946,303,736
962,303,728
948,303,750
958,301,745
949,303,764
1045,301,741
972,300,772
997,304,752
1005,301,774
1004,284,761
1006,299,763
1001,292,772
1046,287,758
1010,277,775
1036,275,758
1001,273,783
1041,273,768
1093,267,773
1115,269,783
1210,267,787
1130,269,804
1140,276,797
1133,275,808
1136,266,809
1216,272,830
1178,267,873
1197,265,870
1247,265,880
1188,261,884
1173,276,881
1146,262,883
1089,256,881
1042,250,857
1045,243,849
1006,238,813
993,231,793
966,226,788
960,225,771
938,220,748
939,213,751
939,215,734
917,213,757
904,208,725
914,213,734
930,199,712
932,213,709
933,204,693
953,212,710
1002,210,707
1006,221,709
1012,223,712
997,233,720
1018,234,705
1010,247,727
1051,250,725
1060,249,720
1053,244,701
1014,236,709
987,225,683
984,228,677
935,216,670
936,216,664
914,211,658
879,208,674
862,205,671
833,206,664
843,199,654
827,199,670
825,196,653
832,201,662
803,200,672
785,203,668
785,197,669
762,197,677
748,191,669
739,201,668
743,201,674
742,200,675
738,199,667
742,200,683
746,202,683
737,208,684
707,206,684
689,216,700
694,221,693
692,222,699
682,222,712
694,224,696
682,221,693
682,223,705
695,221,695
692,219,689
691,227,694
672,225,696
671,238,688
684,240,700
691,236,697
681,240,672
674,247,682
679,244,668
660,243,655
651,238,652
645,235,653
650,232,660
640,235,649
653,237,649
659,228,652
661,233,644
644,231,643
634,231,654
619,228,642
609,228,648
593,224,652
610,228,641
595,231,647
590,233,659
595,234,654
600,240,659
595,235,662
602,248,660
595,244,673
617,256,671
611,265,678
658,272,686
639,278,690
678,286,696
668,283,703
710,303,719
720,296,726
749,313,741
763,318,762
805,328,777
783,337,784
803,334,809
806,333,781
825,338,789
839,331,781
870,343,762
881,332,780
906,330,763
916,321,776
917,341,767
887,337,768
871,337,778
898,337,757
902,341,773
918,348,758
918,336,781
928,336,768
927,332,784
955,330,779
945,321,790
962,321,789
957,322,772
971,318,785
968,318,771
961,315,785
970,315,778
976,298,795
1005,306,791
1005,302,781
998,288,803
1023,290,780
993,283,811
1008,280,790
1027,277,813
1055,275,804
1071,280,816
1081,272,823
1111,292,818
1085,286,839
1095,288,844
1090,287,840
1132,291,898
1101,284,886
1117,277,921
1118,283,890
1105,284,912
1070,275,911
1075,273,900
1012,262,879
998,264,872
986,248,847
976,249,844
943,230,802
934,231,812
916,219,774
921,223,768
906,207,759
901,219,774
894,203,752
903,210,758
917,207,742
918,214,759
946,208,733
980,215,758
1001,213,750
1018,218,751
1046,219,741
1070,222,750
1084,226,755
1088,234,760
1129,242,754
1134,246,777
1129,246,757
1101,243,730
1090,239,709
1046,231,713
1024,226,709
1004,218,694
994,217,686
1016,212,686
1002,211,679
950,218,682
911,211,681
925,208,678
951,205,677
945,202,675
938,202,686
916,205,687
885,198,688
850,200,687
852,200,695
824,204,697
836,206,701
841,202,694
842,206,697
841,209,711
848,205,717
827,213,701
784,211,714
779,215,719
794,219,712
811,223,713
783,221,736
781,223,714
815,222,715
818,219,709
829,214,702
764,219,718
770,231,717
767,228,709
775,231,730
783,228,702
779,237,696
769,232,685
763,230,681
741,231,658
750,234,664
743,231,654
732,223,656
733,219,655
739,226,648
746,226,651
730,225,648
718,230,645
690,222,651
685,220,641
657,223,641
664,223,641
650,224,646
666,231,642
642,228,644
661,233,644
639,234,646
637,239,656
637,249,655
646,260,658
658,266,669
681,272,677
686,280,679
701,280,686
701,287,690
715,293,705
738,295,723
766,303,730
799,312,747
822,317,766
810,331,768
819,321,764
821,320,769
854,324,747
876,327,758
891,331,743
926,326,743
944,326,751
940,331,741
919,311,750
902,319,735
889,320,753
925,317,751
930,319,743
941,309,753
951,313,748
934,304,756
948,308,755
966,298,754
970,303,772
1055,299,748
986,299,760
1008,295,751
1012,305,768
1016,286,772
1035,294,761
1027,289,779
1032,278,777
1065,272,762
1001,267,787
1039,267,756
1043,261,783
1077,255,774
1128,265,786
1108,256,811
1124,264,818
1133,272,815
1117,273,831
1162,269,833
1138,267,886
1130,259,907
1138,264,893
1120,251,893
1098,270,898
1073,258,904
1038,258,888
1031,246,860
989,246,855
956,238,831
954,229,827
934,226,806
916,227,792
908,218,784
890,217,776
902,210,763
886,212,766
904,209,754
922,208,744
926,209,750
952,208,743
962,208,753
983,208,744
1012,218,744
1059,219,744
1060,225,754
1079,228,768
1084,232,760
1117,240,773
1108,241,769
1091,242,757
1088,242,727
1062,235,715
1030,227,717
993,218,707
953,217,700
952,211,688
941,212,690
943,213,675
924,213,693
903,203,673
902,213,670
894,204,669
910,209,687
897,203,678
922,207,687
899,198,678
858,198,686
839,205,683
813,200,697
844,203,702
870,209,698
867,210,696
848,204,719
856,209,707
837,212,702
816,208,703
808,216,718
828,216,702
793,215,710
787,220,708
816,225,690
817,226,687
806,228,694
809,219,680
806,223,683
778,232,676
752,224,700
749,228,690
753,232,676
756,229,671
754,235,666
746,231,656
731,238,641
721,231,638
704,235,624
705,229,625
708,227,630
714,229,627
711,225,624
686,222,625
682,221,633
670,221,623
666,218,631
668,216,628
657,216,619
637,216,624
637,216,631
654,223,625
640,226,630
634,222,644
647,226,645
637,234,646
646,233,652
638,239,650
658,243,655
663,251,663
685,260,664
692,261,673
715,270,685
707,270,697
730,280,705
735,285,713
765,298,737
785,303,741
818,320,759
810,314,768
845,322,767
831,321,768
887,320,753
871,322,760
916,321,755
909,326,760
957,315,748
942,315,757
961,316,753
925,312,735
934,316,746
951,318,739
973,324,750
980,319,748
998,321,749
1016,323,751
1073,315,749
1035,326,753
1093,321,757
1083,321,756
1084,316,752
1085,322,757
1091,321,756
1074,312,763
1090,299,748
1069,310,772
1080,300,770
1099,288,776
1061,289,787
1073,291,770
1105,296,782
1136,293,815
1209,293,797
1232,296,805
1193,292,845
1198,289,850
1207,295,893
1238,297,911
1271,305,948
1275,300,958
1349,303,965
1305,308,950
1338,314,957
1276,295,949
1317,298,933
1306,278,922
1294,280,930
1251,277,913
1281,283,928
1288,278,881
1330,271,884
1335,259,862
1371,257,881
1415,261,866
1465,266,870
1526,282,876
1558,274,902
1650,290,919
1729,285,955
1775,311,993
1892,309,1012
1807,328,1091
1810,343,1100
1760,361,1210
1753,361,1230
1757,365,1299
1775,359,1247
1769,367,1251
1873,350,1235
1921,351,1218
1832,343,1222
1984,364,1295
1973,351,1265
2035,339,1362
2023,338,1315
1992,340,1309
1967,344,1310
1925,338,1314
1909,355,1342
1884,367,1354
1867,357,1378
1870,366,1358
1863,354,1416
1860,376,1448
1861,408,1461
1848,375,1476
1858,391,1493
1853,402,1464
1903,410,1504
1941,410,1543
1931,415,1579
1905,428,1648
1978,439,1694
1988,441,1673
1999,463,1686
2031,452,1657
2063,460,1705
2072,430,1651
2107,439,1735
2090,437,1715
2141,431,1754
2117,433,1667
2099,455,1737
2032,450,1694
2066,465,1596
2030,472,1478
2030,469,1570
1915,468,1538
1851,475,1464
1842,454,1409
2028,475,1373
2026,476,1275
2176,500,1330
2237,521,1256
