Tansometr 1,Tensometr 2,Tensometr 3
1405,313,837
1552,339,840
1558,333,835
1569,321,836
1455,326,839
1349,321,849
1186,327,866
1183,321,881
1157,325,897
1165,355,889
1180,382,907
1341,411,986
1541,444,1037
1825,520,1156
1876,498,1139
1995,526,1229
2267,518,1159
2421,521,1188
2439,539,1157
2851,615,1170
2619,618,1156
3074,643,1208
3188,713,1270
3439,760,1292
3433,783,1327
3427,793,1373
3403,769,1370
2785,722,1409
3073,745,1418
2935,791,1419
2919,948,1536
3041,1002,1530
3285,1010,1496
3117,953,1389
3243,940,1427
2794,845,1334
2834,975,1338
2832,943,1291
2961,1041,1378
2816,1059,1380
3099,1204,1445
2827,1255,1549
2760,1170,1590
2531,919,1520
2503,917,1443
2153,795,1380
2174,784,1356
2045,674,1277
1948,634,1171
1834,585,1132
1837,576,1176
1712,515,1063
1729,502,1023
1570,464,987
1469,437,951
1408,381,905
1395,362,878
1259,324,859
1177,303,859
1095,289,849
1047,285,848
1016,281,883
975,276,837
979,260,813
963,256,810
972,248,808
884,230,763
848,233,742
773,222,731
776,220,712
726,212,702
710,214,689
731,205,679
755,204,687
697,207,675
679,207,674
671,210,684
646,207,681
642,220,678
628,219,684
637,228,690
626,234,695
629,254,702
632,259,718
654,273,737
677,280,770
742,313,800
746,310,795
851,326,805
874,323,809
941,334,796
906,333,815
1000,348,815
1016,337,836
1072,350,826
1069,369,835
1134,351,841
1126,358,858
1099,339,851
1168,340,893
1179,342,869
1257,337,918
1242,325,914
1249,321,966
1283,327,1059
1363,353,1038
1229,329,1012
1209,330,1000
1083,303,938
1081,303,949
1012,285,882
1028,298,902
970,267,863
1016,282,881
1053,275,821
1084,291,857
1193,290,856
1186,310,907
1188,315,902
1172,296,857
1154,293,803
1139,289,778
1070,273,764
1012,256,754
947,251,749
897,249,737
923,230,730
875,231,721
871,217,742
787,226,725
787,222,726
756,216,731
768,213,738
727,208,729
701,217,733
685,214,746
715,215,739
686,209,729
664,210,737
686,208,737
678,224,744
705,220,705
727,219,709
727,210,670
705,228,668
691,226,662
700,227,663
667,228,653
643,223,650
630,222,652
609,221,644
614,221,648
646,217,662
634,232,669
612,243,677
626,258,691
636,270,720
687,292,732
712,300,772
783,329,786
805,320,781
895,327,791
908,336,780
886,339,780
909,354,784
971,345,801
1015,356,812
1036,373,814
1089,388,827
1104,365,823
1113,375,883
1088,375,866
1173,375,885
1254,353,907
1237,368,952
1249,361,989
1394,375,1074
1305,421,1075
1296,397,1050
1162,355,1008
1167,357,987
1096,328,935
1046,315,936
1014,297,891
1014,298,879
1072,291,848
1123,305,865
1222,309,875
1236,337,891
1292,330,902
1315,303,871
1374,301,833
1255,281,797
1262,265,788
1121,252,749
1087,243,758
1029,230,727
1005,239,733
1008,234,719
985,231,721
921,211,712
848,218,723
870,206,725
849,218,729
865,207,717
826,209,738
846,203,742
790,204,758
790,198,736
754,196,733
769,191,747
732,187,746
715,204,722
771,204,709
763,205,695
733,205,687
708,200,671
694,204,676
696,204,653
659,200,646
630,199,629
616,193,641
605,201,634
631,200,636
608,202,654
603,212,652
608,224,664
605,231,675
660,251,697
694,264,727
751,284,757
761,295,757
840,296,772
855,292,770
912,298,760
866,307,787
938,322,789
971,323,800
1029,337,800
1101,354,838
1128,358,819
1124,344,836
1135,346,871
1146,349,876
1233,353,898
1293,351,932
1298,380,949
1376,403,1039
1389,415,1088
1331,425,1070
1291,392,1045
1224,357,1001
1173,337,957
1110,315,921
1095,314,907
1014,297,871
1098,300,874
1097,295,828
1175,343,857
1188,356,856
1258,378,889
1209,356,892
1279,354,861
1262,325,795
1258,322,785
1113,292,748
1060,285,747
959,264,718
911,258,736
882,251,710
874,250,711
813,235,692
797,229,715
773,220,706
769,217,711
763,220,710
722,216,711
719,207,710
686,210,705
679,212,690
657,220,697
663,206,689
617,209,700
643,217,685
656,226,698
650,226,676
639,224,642
618,217,641
611,216,649
617,209,642
607,214,635
605,202,639
622,205,636
607,214,627
605,215,623
607,212,638
610,225,632
629,233,642
619,241,659
639,261,672
630,266,684
670,295,725
688,307,740
729,314,755
767,321,749
804,332,753
821,347,766
856,349,775
906,356,781
929,377,785
1030,374,796
1087,403,810
1155,385,827
1139,395,843
1189,388,852
1229,396,883
1279,400,898
1302,394,919
1283,381,964
1403,466,1053
1405,411,1029
1365,448,1073
1250,409,972
1217,409,948
1148,380,890
1148,388,871
1068,365,834
1135,389,861
1137,353,818
1212,397,835
1318,411,801
1545,474,844
1596,501,844
1673,531,865
1608,478,808
1632,462,806
1478,418,776
1414,423,764
1295,387,744
1272,392,746
1260,365,730
1256,354,754
1260,338,726
1221,340,740
1280,323,732
1283,326,746
1399,321,738
1429,324,748
1334,346,748
1344,349,765
1332,369,751
1306,375,758
1321,369,755
1382,375,777
1384,395,766
1400,403,767
1415,411,757
1374,397,748
1412,406,724
1388,424,735
1428,413,737
1306,393,717
1166,383,712
1048,370,723
970,362,724
993,372,726
928,355,737
932,372,739
882,371,759
950,409,760
951,398,777
1091,428,809
1067,451,834
1129,442,848
1169,469,845
1449,487,848
1355,499,874
1383,531,873
1424,552,902
1550,549,899
1474,584,936
1637,596,963
1551,605,989
1591,596,1008
1701,597,1057
1630,576,1015
1662,602,1111
1747,584,1047
1731,631,1108
1734,609,1154
1913,660,1282
1795,600,1195
1854,647,1185
1635,529,1106
1662,558,1125
1397,474,1021
1464,494,1041
1309,421,970
1396,466,996
1371,415,934
1505,498,972
1650,494,912
1825,542,952
1702,493,920
1711,503,911
1552,442,850
1491,426,813
1374,380,789
1282,346,752
1179,303,730
1114,285,722
1081,278,715
1071,265,698
1052,262,681
967,250,682
993,236,699
934,234,691
943,229,688
915,227,687
912,220,694
866,213,700
859,215,700
797,214,679
795,206,684
762,209,676
753,207,692
749,202,687
796,214,671
748,212,662
771,209,653
716,214,633
693,209,630
687,200,627
686,201,632
677,202,624
628,200,618
613,208,628
638,215,627
613,218,635
641,211,649
613,225,648
641,236,667
617,251,684
626,255,699
699,277,730
713,287,762
768,307,764
795,300,786
857,313,785
861,307,776
865,318,781
875,330,789
956,323,785
974,334,811
1115,341,797
1085,360,824
1117,339,818
1077,364,863
1135,346,861
1238,373,884
1345,338,904
1276,355,931
1282,341,932
1395,375,1054
1314,338,1004
1306,360,1038
1180,334,958
1146,323,953
1081,295,905
1070,300,888
1029,284,846
1029,285,859
1032,279,812
1085,308,848
1135,307,822
1164,334,853
1170,346,862
1184,356,867
1131,341,825
1095,317,795
1096,292,777
1002,265,750
978,253,730
905,230,722
884,232,716
876,235,690
871,234,699
791,226,700
769,227,696
785,224,690
762,227,699
777,207,700
733,211,720
719,208,692
709,215,716
686,209,693
678,213,700
686,205,699
663,208,704
658,212,694
674,222,684
654,213,685
657,214,674
624,218,655
612,218,665
645,220,636
625,217,638
611,219,638
634,211,645
643,216,635
622,214,644
600,231,646
640,237,661
619,250,673
619,273,683
674,288,705
709,298,732
744,327,762
767,318,769
840,333,781
859,334,776
916,341,787
855,355,790
990,358,791
997,373,813
1097,367,833
1131,385,854
1174,368,846
1136,373,875
1070,362,885
1129,357,908
1185,340,934
1227,393,965
1198,364,981
1283,375,1066
1255,344,1090
1259,400,1115
1169,359,1053
1122,341,1021
1078,317,971
1051,316,942
1010,293,894
1006,290,897
1025,282,887
1042,295,881
1075,299,865
1160,314,863
1188,325,851
1195,348,873
1189,333,897
1138,320,825
1137,307,787
1154,268,765
1095,261,743
1043,250,726
991,236,732
961,234,708
983,236,712
975,227,700
902,231,714
858,218,702
861,213,711
840,211,709
854,217,710
785,205,702
771,219,702
777,210,689
773,212,695
753,210,690
719,206,682
733,210,698
716,223,703
772,231,664
756,222,667
726,219,638
711,227,641
733,222,635
692,221,638
697,216,634
636,210,625
640,211,635
612,211,635
625,220,648
621,220,653
645,241,661
621,250,678
663,272,691
662,279,707
737,299,752
744,313,772
807,317,778
835,325,763
972,331,763
925,334,777
960,333,770
983,340,786
1062,349,803
1079,355,829
1146,367,838
1127,355,868
1106,360,855
1126,347,867
1136,340,878
1234,352,909
1166,357,911
1211,362,969
1249,356,1009
1326,355,1036
1219,361,1031
1154,345,1005
1132,337,958
1084,315,944
1072,311,894
1038,288,870
1066,298,882
1066,284,857
1116,293,860
1155,313,834
1243,351,882
1267,337,876
1284,340,890
1172,320,838
1167,305,791
1194,273,786
1165,258,779
1062,242,745
1040,240,735
979,226,706
968,232,702
953,227,688
911,216,702
878,212,698
834,223,704
850,203,707
839,208,712
823,202,697
757,209,701
767,205,683
781,214,686
752,202,696
756,205,688
725,211,677
713,226,686
740,218,680
704,227,667
727,222,632
680,224,636
683,210,640
676,217,634
680,214,636
643,212,623
622,213,626
644,210,635
633,216,632
634,218,637
602,222,644
640,241,656
612,250,668
634,265,689
688,280,720
727,295,751
783,317,765
837,318,772
894,340,775
949,333,791
949,357,779
999,349,793
1052,364,798
